,address,state,baths,beds,list_price,is_foreclosure,latitude,longitude,CityName,CountyName,NeighborhoodName,ZipCodeName,StatusInactive,StatusActive,StatusPending,StatusPublicRecord,TypeCondo/Coop,TypeSingleFamilyResidential,TypeMulti Family,TypeOther,TypeTownhouse,TypeCondo/Co-op,TypeGarage
188,4779  Collins Ave #604,FL,2.0,2.0,1480000.0,0,25.8232,-80.1215,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
189,5055 Collins Ave 5C,FL,3.0,2.0,689000.0,0,25.8276,-80.1211,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
190,5161 Collins Ave #1604,FL,2.0,2.0,769000.0,0,25.829,-80.1211,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
191,5161 Collins Ave #1706,FL,2.0,2.0,650000.0,0,25.829,-80.1211,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
192,5225 Collins Ave,FL,2.0,2.0,557500.0,0,25.83,-80.1214,1,5,1,4,0,0,0,1,1,0,0,0,0,0,0
193,528 W 49th St,FL,4.0,3.0,3400000.0,0,25.8253,-80.1275,1,5,1,4,0,0,0,1,0,1,0,0,0,0,0
194,5401 Collins Ave #614,FL,2.0,2.0,525000.0,0,25.8328,-80.121,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
195,5500  Collins Ave #804,FL,4.0,2.0,1750000.0,0,25.8344,-80.1214,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
196,5600  Collins Ave #15M,FL,2.0,2.0,489900.0,0,25.836,-80.1214,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
197,5600 Collins Ave 4T,FL,2.0,2.0,580000.0,0,25.836,-80.1214,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
198,5701 Collins Ave 1119,FL,2.0,1.0,399000.0,0,25.8379,-80.1204,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0
199,5750 Collins Ave #7H,FL,2.0,2.0,449900.0,0,25.8391,-80.1216,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
200,5775 COLLINS AV #703,FL,4.0,3.0,4500000.0,0,25.8393,-80.1204,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
201,5825 Collins #11F,FL,3.0,3.0,845000.0,0,25.8401,-80.1204,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
202,5838  Collins Ave #2G,FL,2.0,1.0,206100.0,0,25.8404,-80.1217,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
203,5875 COLLINS AV #704,FL,2.0,1.0,705000.0,0,25.841,-80.1205,1,1,1,4,1,0,0,0,1,0,0,0,0,0,0
204,1 Collins Ave #605,FL,4.0,3.0,3199000.0,0,25.768,-80.1344,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0
205,100 Lincoln Rd #1011,FL,2.0,2.0,624999.0,0,25.7904,-80.129,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
206,100 Lincoln Rd #1105,FL,1.0,1.0,375000.0,0,25.7904,-80.129,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
207,1000  Venetian Way #1903,FL,3.0,2.0,1950000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
208,1000 Venetian Way #1002,FL,3.0,3.0,1400000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
209,1000 Venetian Way #1003,FL,3.0,3.0,1400000.0,0,25.7899,-80.1744,1,3,4,5,1,0,0,0,1,0,0,0,0,0,0
210,1000 Venetian Way #1004,FL,2.0,2.0,1750000.0,0,25.7897,-80.1735,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
211,1000 Venetian Way #1006,FL,2.0,1.0,550000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
212,1000 Venetian Way #1008,FL,2.0,1.0,650000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
213,1000 Venetian Way #1010,FL,2.0,1.0,600000.0,0,25.7899,-80.1744,1,3,4,5,1,0,0,0,1,0,0,0,0,0,0
214,1000 Venetian Way #1012,FL,2.0,1.0,799000.0,0,25.7899,-80.1744,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
215,1000 Venetian Way #105,FL,6.0,4.0,4749000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,1,0,0
216,1000 Venetian Way #109,FL,4.0,3.0,2499000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,1,0,0
217,1000 Venetian Way #111,FL,5.0,4.0,2595000.0,0,25.7899,-80.1744,1,3,4,5,1,0,0,0,1,0,0,0,0,0,0
218,1000 Venetian Way #114,FL,3.0,2.0,1150000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
219,1000 Venetian Way #1203,FL,3.0,3.0,995000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
220,1000 Venetian Way #1408,FL,3.0,2.0,2700000.0,0,25.7897,-80.1735,1,1,11,5,0,1,0,0,1,0,0,0,0,0,0
221,1000 Venetian Way #1606,FL,2.0,1.0,795000.0,0,25.7899,-80.1744,1,3,4,5,1,0,0,0,1,0,0,0,0,0,0
222,1000 Venetian Way #1703,FL,3.0,3.0,1250000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
223,1000 Venetian Way #1802,FL,3.0,3.0,1675000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
224,1000 Venetian Way #1903,FL,3.0,2.0,1950000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
225,1000 Venetian Way #2002,FL,3.0,3.0,1349000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
226,1000 Venetian Way #202,FL,2.0,2.0,2299000.0,0,25.7897,-80.1735,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
227,1000 Venetian Way #301,FL,2.0,2.0,1170000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
228,1000 Venetian Way #302,FL,3.0,3.0,1800000.0,0,25.7899,-80.1744,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
229,1000 Venetian Way #401,FL,2.0,2.0,1295000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
230,1000 Venetian Way #402,FL,3.0,2.0,2200000.0,0,25.7897,-80.1735,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
231,1000 Venetian Way #501,FL,2.0,2.0,1499888.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
232,1000 Venetian Way #502,FL,3.0,3.0,1299000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
233,1000 Venetian Way #503,FL,3.0,3.0,1448000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
234,1000 Venetian Way #504,FL,2.0,2.0,1590000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
235,1000 Venetian Way #508,FL,2.0,2.0,1699000.0,0,25.7898,-80.1735,1,1,11,5,0,1,0,0,1,0,0,0,0,0,0
236,1000 Venetian Way #601,FL,2.0,2.0,1699000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
237,1000 Venetian Way #608,FL,2.0,2.0,1550000.0,0,25.7898,-80.174,1,1,11,5,0,1,0,0,1,0,0,0,0,0,0
238,1000 Venetian Way #710,FL,2.0,1.0,599000.0,0,25.7896,-80.1739,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
239,1000 Venetian Way #804,FL,2.0,2.0,1589000.0,0,25.7899,-80.1744,2,3,11,5,1,0,0,0,0,0,0,0,0,1,0
240,1000 Venetian Way #810,FL,2.0,1.0,640000.0,0,25.7899,-80.1744,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
241,1000 Venetian Way #812,FL,2.0,1.0,785000.0,0,25.7899,-80.1744,1,3,4,5,1,0,0,0,1,0,0,0,0,0,0
242,1000 Venetian Way #901,FL,4.0,4.0,4625000.0,0,25.7899,-80.1744,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
243,1000 VENETIAN WY #708,FL,2.0,2.0,999500.0,0,25.7899,-80.1744,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
244,1010 N Venetian Dr,FL,4.0,4.0,2100000.0,0,25.7905,-80.1747,1,1,11,5,1,0,0,0,0,1,0,0,0,0,0
245,102 24th St #1216,FL,1.0,1.0,1695000.0,0,25.7998,-80.1268,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
246,1020 N Venetian Dr,FL,3.0,4.0,1795000.0,0,25.7905,-80.1745,1,3,4,5,1,0,0,0,0,1,0,0,0,0,0
247,1026 N Venetian Dr,FL,4.0,4.0,3800000.0,0,25.7905,-80.1742,1,1,11,5,1,0,0,0,0,1,0,0,0,0,0
248,1041 N Venetian Dr,FL,7.0,6.0,13000000.0,0,25.791,-80.1739,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
249,1045 N Venetian Dr,FL,7.0,6.0,12000000.0,0,25.7904,-80.1761,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
250,1045 N Venetian Drive,FL,0.0,0.0,4750000.0,0,25.7904,-80.1758,1,1,11,5,1,0,0,0,0,1,0,0,0,0,0
251,1051 N Venetian,FL,5.0,4.0,9495000.0,0,25.791,-80.1736,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
252,1051 N Venetian Dr,FL,4.0,4.0,16995000.0,0,25.791,-80.1736,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
253,1055 N Venetian Dr,FL,0.0,0.0,3699000.0,0,25.7904,-80.1758,1,1,11,5,1,0,0,0,0,1,0,0,0,0,0
254,1100 N Venetian Dr,FL,2.0,3.0,1700000.0,0,25.7906,-80.173,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
255,1100 Venetian Way #1C,FL,1.0,1.0,349900.0,0,25.7897,-80.1727,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
256,1100 Venetian Way Unit 2A,FL,1.0,1.0,245999.0,0,25.7899,-80.173,1,3,11,5,1,0,0,0,0,0,0,0,0,1,0
257,1110 N Venetian Dr,FL,2.0,2.0,1600000.0,0,25.7906,-80.1727,1,3,11,5,1,0,0,0,0,1,0,0,0,0,0
258,1110 W Venetian Way #2D,FL,1.0,1.0,410000.0,0,25.7899,-80.1728,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
259,1120 Venetian Way Unit 2C,FL,1.0,1.0,299000.0,0,25.7899,-80.1727,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
260,1130 Venetian Way #1A,FL,1.0,1.0,250000.0,0,25.7897,-80.1727,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
261,1130 Venetian Way #1E,FL,1.0,1.0,339000.0,0,25.7897,-80.1727,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
262,1130 Venetian Way #2F,FL,2.0,2.0,650000.0,0,25.7897,-80.1727,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
263,1130 Venetian Way Unit 1A,FL,1.0,1.0,299000.0,0,25.7899,-80.1725,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
264,1142 N Venetian Dr,FL,5.0,6.0,21900000.0,0,25.7907,-80.1719,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
265,1215 N Venetian Way,FL,7.0,7.0,12500000.0,0,25.7908,-80.1707,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
267,1301 N Venetian Way,FL,1.0,1.0,5350000.0,0,25.7911,-80.1689,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
269,1337 N Venetian Way,FL,8.0,6.0,13500000.0,0,25.7912,-80.1682,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
270,1339 S Venetian Way,FL,2.0,3.0,1615800.0,0,25.7903,-80.1681,1,1,7,5,1,0,0,0,0,1,0,0,0,0,0
271,1345 LINCOLN RD #301,FL,2.0,1.0,279000.0,0,25.7907,-80.1433,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0
273,1351 S Venetian Way,FL,3.0,4.0,3570000.0,0,25.7903,-80.1677,1,1,7,5,1,0,0,0,0,1,0,0,0,0,0
274,1370 S Venetian Way,FL,5.0,5.0,7500000.0,0,25.7898,-80.1679,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
275,1374 S Venetian Way (#b),FL,9.0,7.0,16950000.0,0,25.7898,-80.1675,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
276,1413 N Venetian Way,FL,1.0,1.0,7900000.0,0,25.7913,-80.1668,1,3,7,5,1,0,0,0,0,1,0,0,0,0,0
277,1419 West Ave #201,FL,1.0,1.0,269000.0,0,25.7859,-80.142,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0
278,1500 NE 13th Ave,FL,4.0,4.0,3825000.0,0,25.7905,-80.1687,1,1,7,5,1,0,0,0,0,1,0,0,0,0,0
280,1611 Meridian Ave #304,FL,2.0,2.0,299000.0,0,25.7895,-80.1362,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0
281,1611 Michigan Ave #7,FL,1.0,1.0,150000.0,0,25.7894,-80.1384,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
282,2155 Washington Ct #PH602,FL,2.0,2.0,1095000.0,0,25.7981,-80.1311,1,1,9,5,1,0,0,0,1,0,0,0,0,0,0
284,2221 NW 65 STREET,FL,2.0,6.0,407000.0,1,25.8806,-80.2925,1,3,12,5,1,0,0,0,0,1,0,0,0,0,0
285,49 Palm Ave,FL,9.0,8.0,35000000.0,0,25.7789,-80.1581,1,3,9,5,1,0,0,0,0,1,0,0,0,0,0
286,610 8th St #202,FL,2.0,2.0,335000.0,0,25.7782,-80.1344,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
287,631 Euclid Ave #7,FL,1.0,1.0,174500.0,0,25.7764,-80.1347,2,3,10,5,1,0,0,0,1,0,0,0,0,0,0
289,788 23rd St #1002,FL,5.0,3.0,2399000.0,0,25.8,-80.1346,1,1,7,5,1,0,0,0,1,0,0,0,0,0,0
290,788 NE 23rd St #1002,FL,5.0,3.0,2499000.0,0,25.799,-80.1858,1,1,13,5,1,0,0,0,1,0,0,0,0,0,0
291,788 NE 23rd St. #802,FL,5.0,3.0,2650000.0,0,25.799,-80.1858,1,1,13,5,1,0,0,0,1,0,0,0,0,0,0
292,801 N Venetian Dr #1002,FL,3.0,2.0,755000.0,0,25.7905,-80.1789,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
293,801 N Venetian Dr #1005,FL,3.0,2.0,568000.0,0,25.7907,-80.1753,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
294,801 N Venetian Dr #1008,FL,3.0,2.0,837000.0,0,25.7905,-80.1789,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
295,801 N Venetian Dr #1108,FL,3.0,2.0,725000.0,0,25.7905,-80.179,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
296,801 N Venetian Dr #1201,FL,3.0,2.0,799000.0,0,25.7905,-80.179,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
297,801 N Venetian Dr #307,FL,3.0,2.0,650000.0,0,25.7905,-80.179,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
298,801 N Venetian Dr #308,FL,3.0,2.0,850000.0,0,25.7905,-80.1789,1,1,11,5,0,1,0,0,1,0,0,0,0,0,0
299,801 N Venetian Dr #402,FL,3.0,2.0,680000.0,0,25.7905,-80.179,2,3,11,5,1,0,0,0,0,0,0,0,0,1,0
300,801 N Venetian Dr #705,FL,2.0,2.0,850000.0,0,25.7907,-80.1793,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
301,801 N Venetian Dr #803,FL,3.0,2.0,799000.0,0,25.7905,-80.179,2,3,11,5,1,0,0,0,0,0,0,0,0,1,0
302,801 N Venetian Dr #PH-F2,FL,4.0,4.0,1700000.0,0,25.7905,-80.1789,1,1,11,5,1,0,0,0,1,0,0,0,0,0,0
303,801 N Venetian Dr Ph -F2,FL,3.0,3.0,2300000.0,0,25.7907,-80.1793,1,3,11,5,1,0,0,0,1,0,0,0,0,0,0
305,1250 SE 26 ST #202,FL,2.0,2.0,150000.0,0,25.8005,-80.2164,1,1,15,6,1,0,0,0,1,0,0,0,0,0,0
306,2027 Southeast 12 ST,FL,3.0,4.0,259999.0,0,25.7618,-80.1893,1,1,2,6,1,0,0,0,0,1,0,0,0,0,0
307,197xx SW 336 st,FL,0.0,0.0,127500.0,0,25.7617,-80.1918,1,1,2,7,1,0,0,0,0,0,0,0,0,0,1
308,10121 Martinique Dr,FL,2.0,3.0,515000.0,0,25.5736,-80.3559,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
309,10200 Montego Bay Dr,FL,3.0,4.0,605000.0,0,25.5724,-80.3561,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
310,10205 Montego Bay Dr,FL,3.0,4.0,615000.0,0,25.5728,-80.3561,1,1,14,8,0,0,1,0,0,1,0,0,0,0,0
311,10241 Dominican Dr,FL,1.0,4.0,565000.0,0,25.5758,-80.3573,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
312,10395 SW 209th Ln #10395,FL,2.0,3.0,390000.0,0,25.5722,-80.361,1,1,14,8,1,0,0,0,0,0,0,1,0,0,0
313,10448 SW 210TH TER,FL,2.0,3.0,358000.0,1,25.5714,-80.3613,1,3,14,8,1,0,0,0,0,1,0,0,0,0,0
314,11222 SW 203rd Ter,FL,1.0,3.0,139000.0,0,25.5771,-80.3732,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
315,11301 SW 203rd Ter,FL,1.0,3.0,400000.0,0,25.5779,-80.3752,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
316,11321 SW 203rd Ter,FL,1.0,3.0,204000.0,1,25.5779,-80.3756,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
317,11332 SW 203rd Ter,FL,1.0,3.0,390000.0,0,25.5775,-80.3751,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
318,11451 SW 215th St,FL,1.0,2.0,239995.0,0,25.5674,-80.3776,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
319,11470 SW 215th St,FL,1.0,3.0,195000.0,0,25.567,-80.3781,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
320,11471 Southwest 201st St,FL,3.0,4.0,299000.0,0,25.5804,-80.3781,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
321,11475 SW 214th St,FL,2.0,3.0,325000.0,0,25.5683,-80.3777,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
323,11491 SW 215 Street,FL,3.0,4.0,259900.0,0,25.5675,-80.3784,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
324,11499 SW 204th St,FL,2.0,3.0,555000.0,0,25.577,-80.3791,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
325,11501 SW 201st St,FL,2.0,4.0,354900.0,0,25.5804,-80.3784,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
326,11531 SW 201st St,FL,2.0,4.0,315000.0,0,25.5804,-80.3788,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
327,11560 SW 214th St,FL,2.0,3.0,350000.0,0,25.5678,-80.3792,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
328,19620 SW Cutler Ct,FL,3.0,4.0,469000.0,0,25.5844,-80.3232,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
329,19771 SW 84 AVE,FL,2.0,4.0,714000.0,1,25.5832,-80.3234,1,3,14,8,1,0,0,0,0,1,0,0,0,0,0
330,19840 Cutler Ct,FL,3.0,4.0,675000.0,0,25.5823,-80.3279,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
331,19901 SW 81st Ct,FL,2.0,3.0,740000.0,0,25.582,-80.3229,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
332,20003 SW 103rd Ave,FL,2.0,4.0,625000.0,0,25.5809,-80.359,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
333,20011 SW 111th Ave,FL,3.0,4.0,459000.0,0,25.5807,-80.359,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
334,20011 SW 114th Ave,FL,1.0,3.0,295000.0,0,25.5805,-80.3765,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
335,20015 SW 114th Ct,FL,3.0,4.0,359000.0,0,25.5804,-80.3772,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
336,20020 SW 112th Ave,FL,3.0,4.0,435000.0,0,25.5803,-80.373,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
337,20030 SW 106th Ave,FL,1.0,3.0,450000.0,0,25.5802,-80.3633,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
338,20030 SW 110 Ct,FL,2.0,3.0,339999.0,0,25.5803,-80.364,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
339,20033 SW 103rd Ave,FL,2.0,3.0,324900.0,1,25.5695,-80.3577,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
340,20100 Dothan Rd,FL,2.0,3.0,440000.0,0,25.5801,-80.3529,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
341,20100 SW 113th Ct,FL,2.0,4.0,325000.0,0,25.58,-80.3753,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
342,20100 SW 115th Ave,FL,2.0,3.0,390000.0,0,25.58,-80.3792,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
343,20100 SW 83rd Ave,FL,2.0,3.0,319900.0,0,25.5803,-80.3262,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
344,20111 SW 114th Ave,FL,1.0,3.0,295000.0,0,25.5799,-80.3765,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
345,20120 SW 114th Ct,FL,2.0,3.0,380000.0,0,25.5797,-80.3777,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
346,20120 SW 84th Pl,FL,2.0,4.0,660000.0,0,25.5789,-80.3286,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
347,20121 SW 111th Ave,FL,1.0,2.0,225000.0,0,25.5791,-80.3719,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
348,20130 SW 114th Ct,FL,2.0,3.0,269900.0,0,25.5795,-80.3777,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
349,20132 SW 103rd Ave,FL,3.0,4.0,625000.0,0,25.579,-80.36,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
350,20135 SW 88th Ct,FL,0.0,0.0,680000.0,0,25.5799,-80.3341,1,1,14,8,1,0,0,0,0,0,1,0,0,0,0
351,20201 SW 112th Ct,FL,3.0,4.0,325000.0,0,25.5791,-80.3733,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
352,20210 SW 112 Place,FL,1.0,3.0,209000.0,0,25.5791,-80.3746,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
353,20211 SW 103 AVENUE,FL,2.0,3.0,418000.0,1,25.5789,-80.3795,1,3,14,8,1,0,0,0,0,1,0,0,0,0,0
354,20211 SW 116th Ave,FL,2.0,4.0,356000.0,1,25.5789,-80.3795,1,3,14,8,1,0,0,0,0,1,0,0,0,0,0
355,20212 SW 85th Ct,FL,3.0,3.0,525000.0,0,25.5795,-80.331,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
356,20220 SW 113th Pl,FL,1.0,3.0,295000.0,0,25.5788,-80.3761,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
357,20220 SW 114th Ave,FL,3.0,4.0,469900.0,0,25.5786,-80.3769,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
358,20221 SW 114th Ave,FL,2.0,4.0,400000.0,0,25.5788,-80.3764,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
359,20300 SW 83rd Ave,FL,2.0,3.0,529000.0,0,25.5788,-80.3263,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
360,20301 SW 116 ave,FL,2.0,4.0,299000.0,0,25.5783,-80.3794,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
361,20301 SW 116th Ave,FL,2.0,3.0,395000.0,0,25.5783,-80.3795,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
362,20309 SW 86th Ct,FL,2.0,3.0,489900.0,0,25.5776,-80.3297,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
363,20311 SW 115th Ave,FL,2.0,3.0,285900.0,0,25.5781,-80.3787,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
364,20340 SW 116th Rd,FL,2.0,4.0,479000.0,0,25.5756,-80.3795,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
365,20355 SW 114th Ct,FL,2.0,3.0,295900.0,0,25.5774,-80.3767,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
366,20501 SW 116th Rd,FL,2.0,4.0,307999.0,0,25.5763,-80.3794,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
367,20520 SW 116th Rd,FL,2.0,3.0,335000.0,0,25.5759,-80.3798,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
368,20521 & 20523 SW 92 PL,FL,0.0,0.0,549000.0,0,-22.9294,-43.2319,1,1,16,8,1,0,0,0,0,0,1,0,0,0,0
369,20525 Leeward Ln,FL,2.0,3.0,625000.0,0,25.5762,-80.345,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
370,20530 SW 114th Ct,FL,2.0,3.0,439900.0,0,25.5758,-80.3771,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
371,20560 SW 113th,FL,0.0,0.0,355000.0,0,25.5756,-80.3756,1,1,14,8,1,0,0,0,0,0,1,0,0,0,0
372,20560 SW 113th Rd,FL,3.0,4.0,375000.0,0,25.5756,-80.3756,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
373,20600 SW 116th Rd,FL,2.0,4.0,485000.0,0,25.5753,-80.3794,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
374,20605 SW 82nd Ct,FL,2.0,3.0,510000.0,0,25.576,-80.324,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
375,20625 114th,FL,1.0,2.0,404100.0,0,25.5749,-80.3766,1,5,14,8,0,0,0,1,0,1,0,0,0,0,0
376,20626 SW 90th Pl,FL,3.0,4.0,629000.0,0,25.5753,-80.3388,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
377,20710 SW 105th Ave,FL,2.0,2.0,409990.0,0,25.5744,-80.3626,1,1,14,8,0,1,0,0,0,1,0,0,0,0,0
378,20711 SW 87th Ct,FL,2.0,4.0,580000.0,0,25.5748,-80.3321,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
379,20720 SW 114th Ct,FL,2.0,3.0,319900.0,0,25.5741,-80.3772,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
380,20723 SW 103rd Ave,FL,2.0,3.0,399000.0,0,25.5744,-80.3612,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
381,20751 SW 83rd Ave #20751,FL,2.0,2.0,320000.0,0,25.5748,-80.3249,1,1,14,8,1,0,0,0,0,0,0,0,1,0,0
382,20752 SW 87th Ct,FL,3.0,4.0,599999.0,0,25.5743,-80.3326,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
383,20800 SW 114th Ct,FL,3.0,4.0,410000.0,0,25.5734,-80.3773,1,1,14,8,1,0,0,0,0,1,0,0,0,0,0
